﻿Date;Champ;Nomenclature;Code NAF;Libellé NAF;Type de données;Nombre d'emplois vacants;Taux d'emplois vacants (en %)
2025-T1;Ensemble;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;64226;2.56
2025-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;19619;1.84
2025-T2;Ensemble;A4;Construction;Construction;Brutes;46954;2.84
2025-T2;Ensemble;A4;Industrie;Industrie;Brutes;63740;1.97
2025-T3;Ensemble;A4;Construction;Construction;Brutes;41675;2.53
2025-T3;Ensemble;A4;Industrie;Industrie;Brutes;60235;1.86
2025-T3;Ensemble;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;61893;2.5
2025-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;19740;1.88
2025-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;47424;1.62
2003-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;58007;0.43
2004-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;60994;0.45
2004-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;57763;0.43
2007-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;93041;0.66
2007-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;96464;0.68
2008-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;98820;0.7
2009-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;52463;0.38
2010-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59317;0.43
2011-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;100018;0.71
2011-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;198751;1.14
2012-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;99718;0.72
2012-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;88658;0.63
2012-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;84808;0.6
2013-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;74775;0.54
2013-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;82340;0.59
2013-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;149985;0.87
2014-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;89248;0.64
2015-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;170294;0.99
2015-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;211559;1.22
2016-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;116659;0.83
2016-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;223644;1.28
2016-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;288011;1.64
2017-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;301883;1.71
2017-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;174331;1.22
2017-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;334112;1.88
2018-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;330030;1.86
2018-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;178809;1.23
2018-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;319313;1.77
2018-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;383909;2.12
2019-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;197642;1.35
2019-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;389041;2.14
2019-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;198571;1.34
2019-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;393416;2.13
2019-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;441296;2.38
2020-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;;
2020-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;224072;1.52
2020-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;419173;2.29
2020-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;189661;1.28
2020-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;202926;1.37
2021-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;406735;2.2
2022-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;385412;2.47
2022-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;649814;3.34
2022-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;369741;2.35
2023-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;654204;3.3
2023-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;551320;2.78
2024-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;486553;2.45
2024-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;504981;2.54
2025-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;428347;2.16
2025-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;464906;2.35
2003-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;38;0.15
2003-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3448;0.6
2003-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;123;0.09
2003-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2410;0.29
2003-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2453;1.0
2003-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14727;1.23
2003-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;47;0.19
2003-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;196;0.16
2003-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9050;1.04
2003-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;9138;0.4
2003-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3445;0.27
2003-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1233;0.2
2003-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;1773;0.21
2003-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2108;0.91
2003-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1577;0.57
2003-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;41;0.16
2003-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3450;0.64
2003-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1897;0.31
2003-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2420;0.29
2003-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2054;0.83
2004-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9053;1.03
2004-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;487;0.33
2004-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2326;0.28
2004-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1074;0.7
2004-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;48;0.19
2004-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8814;0.29
2004-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;70;0.04
2004-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;247;0.2
2004-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3499;0.27
2004-T2;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1213;0.2
2004-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2653;0.29
2004-T2;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1010;0.65
2004-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1253;0.46
2004-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;211;0.17
2004-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3724;0.29
2004-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;500;0.33
2004-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2269;0.24
2004-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1199;0.44
2004-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;50;0.2
2004-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;10691;1.19
2004-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3371;0.26
2004-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2320;0.42
2004-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1885;0.31
2004-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2768;0.3
2004-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1734;0.69
2004-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;10409;0.84
2005-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;271;0.22
2005-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;11255;1.25
2005-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1888;0.31
2005-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1739;0.29
2005-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2312;0.27
2005-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;10855;0.87
2005-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;829;0.54
2005-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;48;0.19
2005-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;4384;0.34
2005-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;336;0.22
2005-T2;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;917;0.58
2005-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;50;0.2
2005-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;48;0.03
2005-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;269;0.21
2005-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;11845;1.28
2005-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;4212;0.32
2005-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;2053;0.33
2005-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1390;0.23
2005-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2600;0.3
2005-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2966;0.31
2005-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;935;0.62
2005-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;58;0.24
2005-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2894;0.51
2005-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1478;0.24
2005-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1653;0.64
2005-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;9958;0.78
2006-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;13306;1.4
2006-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;5264;0.4
2006-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;828;0.51
2006-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;4990;0.58
2006-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1051;0.66
2006-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1818;0.66
2006-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;5857;0.45
2006-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3398;0.53
2006-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;5006;0.57
2006-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;5585;0.57
2006-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;12642;0.97
2006-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1565;0.56
2006-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;72;0.29
2006-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;95;0.06
2006-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;2042;0.33
2006-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1543;0.55
2006-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;12896;0.44
2006-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;96;0.06
2006-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3484;0.54
2006-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;5451;0.61
2006-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;754;0.46
2006-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1407;0.49
2007-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;13502;0.47
2007-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;90;0.06
2007-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;14564;1.45
2007-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;6758;0.69
2007-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;14400;0.49
2007-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;150;0.09
2007-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;7563;0.57
2007-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;3867;0.6
2007-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;1094;0.64
2007-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;125;0.08
